id,gender,age,mask,class,path
798,female,19,mask,3,/opt/ml/input/data/train/images/003233_female_Asian_19/mask4.jpg
799,male,24,mask,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask1.jpg
800,male,24,incorrect,6,/opt/ml/input/data/train/images/001230_male_Asian_24/incorrect_mask.jpg
801,male,24,mask,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask3.jpg
802,male,24,mask,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask5.jpg
803,male,24,mask,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask2.jpg
804,male,24,normal,12,/opt/ml/input/data/train/images/001230_male_Asian_24/normal.jpg
805,male,24,mask,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask4.jpg
806,female,25,mask,3,/opt/ml/input/data/train/images/001529_female_Asian_25/mask1.jpg
807,female,25,incorrect,9,/opt/ml/input/data/train/images/001529_female_Asian_25/incorrect_mask.jpg
808,female,25,mask,3,/opt/ml/input/data/train/images/001529_female_Asian_25/mask3.jpg
809,female,25,mask,3,/opt/ml/input/data/train/images/001529_female_Asian_25/mask5.jpg
810,female,25,mask,3,/opt/ml/input/data/train/images/001529_female_Asian_25/mask2.jpg
811,female,25,normal,15,/opt/ml/input/data/train/images/001529_female_Asian_25/normal.jpg
812,female,25,mask,3,/opt/ml/input/data/train/images/001529_female_Asian_25/mask4.jpg
813,female,51,mask,4,/opt/ml/input/data/train/images/000264_female_Asian_51/mask1.jpg
814,female,51,incorrect,10,/opt/ml/input/data/train/images/000264_female_Asian_51/incorrect_mask.jpg
815,female,51,mask,4,/opt/ml/input/data/train/images/000264_female_Asian_51/mask3.jpg
816,female,51,mask,4,/opt/ml/input/data/train/images/000264_female_Asian_51/mask5.jpg
817,female,51,mask,4,/opt/ml/input/data/train/images/000264_female_Asian_51/mask2.jpg
818,female,51,normal,16,/opt/ml/input/data/train/images/000264_female_Asian_51/normal.jpg
819,female,51,mask,4,/opt/ml/input/data/train/images/000264_female_Asian_51/mask4.jpg
820,male,35,mask,1,/opt/ml/input/data/train/images/001990_male_Asian_35/mask1.jpg
821,male,35,incorrect,7,/opt/ml/input/data/train/images/001990_male_Asian_35/incorrect_mask.jpg
822,male,35,mask,1,/opt/ml/input/data/train/images/001990_male_Asian_35/mask3.jpg
823,male,35,mask,1,/opt/ml/input/data/train/images/001990_male_Asian_35/mask5.jpg
824,male,35,mask,1,/opt/ml/input/data/train/images/001990_male_Asian_35/mask2.jpg
825,male,35,normal,13,/opt/ml/input/data/train/images/001990_male_Asian_35/normal.jpg
826,male,35,mask,1,/opt/ml/input/data/train/images/001990_male_Asian_35/mask4.jpg
827,male,51,mask,1,/opt/ml/input/data/train/images/000236_male_Asian_51/mask1.jpg
828,male,51,incorrect,7,/opt/ml/input/data/train/images/000236_male_Asian_51/incorrect_mask.jpg
829,male,51,mask,1,/opt/ml/input/data/train/images/000236_male_Asian_51/mask3.jpg
830,male,51,mask,1,/opt/ml/input/data/train/images/000236_male_Asian_51/mask5.jpg
831,male,51,mask,1,/opt/ml/input/data/train/images/000236_male_Asian_51/mask2.jpg
832,male,51,normal,13,/opt/ml/input/data/train/images/000236_male_Asian_51/normal.jpg
833,male,51,mask,1,/opt/ml/input/data/train/images/000236_male_Asian_51/mask4.jpg
834,male,26,mask,0,/opt/ml/input/data/train/images/001411_male_Asian_26/mask1.jpg
835,male,26,incorrect,6,/opt/ml/input/data/train/images/001411_male_Asian_26/incorrect_mask.jpg
836,male,26,mask,0,/opt/ml/input/data/train/images/001411_male_Asian_26/mask3.jpg
837,male,26,mask,0,/opt/ml/input/data/train/images/001411_male_Asian_26/mask5.jpg
838,male,26,mask,0,/opt/ml/input/data/train/images/001411_male_Asian_26/mask2.jpg
839,male,26,normal,12,/opt/ml/input/data/train/images/001411_male_Asian_26/normal.jpg
840,male,26,mask,0,/opt/ml/input/data/train/images/001411_male_Asian_26/mask4.jpg
841,male,24,mask,0,/opt/ml/input/data/train/images/001830_male_Asian_24/mask1.jpg
842,male,24,incorrect,6,/opt/ml/input/data/train/images/001830_male_Asian_24/incorrect_mask.jpg
843,male,24,mask,0,/opt/ml/input/data/train/images/001830_male_Asian_24/mask3.jpg
844,male,24,mask,0,/opt/ml/input/data/train/images/001830_male_Asian_24/mask5.jpg
845,male,24,mask,0,/opt/ml/input/data/train/images/001830_male_Asian_24/mask2.jpg
846,male,24,normal,12,/opt/ml/input/data/train/images/001830_male_Asian_24/normal.jpg
847,male,24,mask,0,/opt/ml/input/data/train/images/001830_male_Asian_24/mask4.jpg
848,male,57,mask,1,/opt/ml/input/data/train/images/000235_male_Asian_57/mask1.jpg
849,male,57,incorrect,7,/opt/ml/input/data/train/images/000235_male_Asian_57/incorrect_mask.jpg
850,male,57,mask,1,/opt/ml/input/data/train/images/000235_male_Asian_57/mask3.jpg
851,male,57,mask,1,/opt/ml/input/data/train/images/000235_male_Asian_57/mask5.jpg
852,male,57,mask,1,/opt/ml/input/data/train/images/000235_male_Asian_57/mask2.jpg
853,male,57,normal,13,/opt/ml/input/data/train/images/000235_male_Asian_57/normal.jpg
854,male,57,mask,1,/opt/ml/input/data/train/images/000235_male_Asian_57/mask4.jpg
855,male,60,mask,2,/opt/ml/input/data/train/images/003586_male_Asian_60/mask1.jpg
856,male,60,incorrect,8,/opt/ml/input/data/train/images/003586_male_Asian_60/incorrect_mask.jpg
857,male,60,mask,2,/opt/ml/input/data/train/images/003586_male_Asian_60/mask3.jpg
858,male,60,mask,2,/opt/ml/input/data/train/images/003586_male_Asian_60/mask5.jpg
859,male,60,mask,2,/opt/ml/input/data/train/images/003586_male_Asian_60/mask2.jpg
860,male,60,normal,14,/opt/ml/input/data/train/images/003586_male_Asian_60/normal.jpg
861,male,60,mask,2,/opt/ml/input/data/train/images/003586_male_Asian_60/mask4.jpg
862,female,26,mask,3,/opt/ml/input/data/train/images/001298_female_Asian_26/mask1.jpg
863,female,26,incorrect,9,/opt/ml/input/data/train/images/001298_female_Asian_26/incorrect_mask.jpg
864,female,26,mask,3,/opt/ml/input/data/train/images/001298_female_Asian_26/mask3.jpg
865,female,26,mask,3,/opt/ml/input/data/train/images/001298_female_Asian_26/mask5.jpg
866,female,26,mask,3,/opt/ml/input/data/train/images/001298_female_Asian_26/mask2.jpg
867,female,26,normal,15,/opt/ml/input/data/train/images/001298_female_Asian_26/normal.jpg
868,female,26,mask,3,/opt/ml/input/data/train/images/001298_female_Asian_26/mask4.jpg
869,female,50,mask,4,/opt/ml/input/data/train/images/003791_female_Asian_50/mask1.jpg
870,female,50,incorrect,10,/opt/ml/input/data/train/images/003791_female_Asian_50/incorrect_mask.jpg
871,female,50,mask,4,/opt/ml/input/data/train/images/003791_female_Asian_50/mask3.jpg
872,female,50,mask,4,/opt/ml/input/data/train/images/003791_female_Asian_50/mask5.jpg
873,female,50,mask,4,/opt/ml/input/data/train/images/003791_female_Asian_50/mask2.jpg
874,female,50,normal,16,/opt/ml/input/data/train/images/003791_female_Asian_50/normal.jpg
875,female,50,mask,4,/opt/ml/input/data/train/images/003791_female_Asian_50/mask4.jpg
876,male,24,mask,0,/opt/ml/input/data/train/images/001351_male_Asian_24/mask1.jpg
877,male,24,incorrect,6,/opt/ml/input/data/train/images/001351_male_Asian_24/incorrect_mask.jpg
878,male,24,mask,0,/opt/ml/input/data/train/images/001351_male_Asian_24/mask3.jpg
879,male,24,mask,0,/opt/ml/input/data/train/images/001351_male_Asian_24/mask5.jpg
880,male,24,mask,0,/opt/ml/input/data/train/images/001351_male_Asian_24/mask2.jpg
881,male,24,normal,12,/opt/ml/input/data/train/images/001351_male_Asian_24/normal.jpg
882,male,24,mask,0,/opt/ml/input/data/train/images/001351_male_Asian_24/mask4.jpg
883,female,50,mask,4,/opt/ml/input/data/train/images/001906_female_Asian_50/mask1.jpg
884,female,50,incorrect,10,/opt/ml/input/data/train/images/001906_female_Asian_50/incorrect_mask.jpg
885,female,50,mask,4,/opt/ml/input/data/train/images/001906_female_Asian_50/mask3.jpg
886,female,50,mask,4,/opt/ml/input/data/train/images/001906_female_Asian_50/mask5.jpg
887,female,50,mask,4,/opt/ml/input/data/train/images/001906_female_Asian_50/mask2.jpg
888,female,50,normal,16,/opt/ml/input/data/train/images/001906_female_Asian_50/normal.jpg
889,female,50,mask,4,/opt/ml/input/data/train/images/001906_female_Asian_50/mask4.jpg
890,female,50,mask,4,/opt/ml/input/data/train/images/003804_female_Asian_50/mask1.jpg
891,female,50,incorrect,10,/opt/ml/input/data/train/images/003804_female_Asian_50/incorrect_mask.jpg
892,female,50,mask,4,/opt/ml/input/data/train/images/003804_female_Asian_50/mask3.jpg
893,female,50,mask,4,/opt/ml/input/data/train/images/003804_female_Asian_50/mask5.jpg
894,female,50,mask,4,/opt/ml/input/data/train/images/003804_female_Asian_50/mask2.jpg
895,female,50,normal,16,/opt/ml/input/data/train/images/003804_female_Asian_50/normal.jpg
896,female,50,mask,4,/opt/ml/input/data/train/images/003804_female_Asian_50/mask4.jpg
897,male,50,mask,1,/opt/ml/input/data/train/images/005488_male_Asian_50/mask1.jpg
898,male,50,incorrect,7,/opt/ml/input/data/train/images/005488_male_Asian_50/incorrect_mask.jpg
899,male,50,mask,1,/opt/ml/input/data/train/images/005488_male_Asian_50/mask3.jpg
900,male,50,mask,1,/opt/ml/input/data/train/images/005488_male_Asian_50/mask5.jpg
901,male,50,mask,1,/opt/ml/input/data/train/images/005488_male_Asian_50/mask2.jpg
902,male,50,normal,13,/opt/ml/input/data/train/images/005488_male_Asian_50/normal.jpg
903,male,50,mask,1,/opt/ml/input/data/train/images/005488_male_Asian_50/mask4.jpg
904,female,23,mask,3,/opt/ml/input/data/train/images/001004_female_Asian_23/mask1.jpg
905,female,23,incorrect,9,/opt/ml/input/data/train/images/001004_female_Asian_23/incorrect_mask.jpg
906,female,23,mask,3,/opt/ml/input/data/train/images/001004_female_Asian_23/mask3.jpg
907,female,23,mask,3,/opt/ml/input/data/train/images/001004_female_Asian_23/mask5.jpg
908,female,23,mask,3,/opt/ml/input/data/train/images/001004_female_Asian_23/mask2.jpg
909,female,23,normal,15,/opt/ml/input/data/train/images/001004_female_Asian_23/normal.jpg
910,female,23,mask,3,/opt/ml/input/data/train/images/001004_female_Asian_23/mask4.jpg
911,female,18,mask,3,/opt/ml/input/data/train/images/006345_female_Asian_18/mask1.jpg
912,female,18,incorrect,9,/opt/ml/input/data/train/images/006345_female_Asian_18/incorrect_mask.jpg
913,female,18,mask,3,/opt/ml/input/data/train/images/006345_female_Asian_18/mask3.jpg
914,female,18,mask,3,/opt/ml/input/data/train/images/006345_female_Asian_18/mask5.jpg
915,female,18,mask,3,/opt/ml/input/data/train/images/006345_female_Asian_18/mask2.jpg
916,female,18,normal,15,/opt/ml/input/data/train/images/006345_female_Asian_18/normal.jpg
917,female,18,mask,3,/opt/ml/input/data/train/images/006345_female_Asian_18/mask4.jpg
918,female,58,mask,4,/opt/ml/input/data/train/images/000499_female_Asian_58/mask1.jpg
919,female,58,incorrect,10,/opt/ml/input/data/train/images/000499_female_Asian_58/incorrect_mask.jpg
920,female,58,mask,4,/opt/ml/input/data/train/images/000499_female_Asian_58/mask3.jpg
921,female,58,mask,4,/opt/ml/input/data/train/images/000499_female_Asian_58/mask5.jpg
922,female,58,mask,4,/opt/ml/input/data/train/images/000499_female_Asian_58/mask2.jpg
923,female,58,normal,16,/opt/ml/input/data/train/images/000499_female_Asian_58/normal.jpg
924,female,58,mask,4,/opt/ml/input/data/train/images/000499_female_Asian_58/mask4.jpg
925,male,18,mask,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask1.jpg
926,male,18,incorrect,6,/opt/ml/input/data/train/images/006200_male_Asian_18/incorrect_mask.jpg
927,male,18,mask,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask3.jpg
928,male,18,mask,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask5.jpg
929,male,18,mask,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask2.jpg
930,male,18,normal,12,/opt/ml/input/data/train/images/006200_male_Asian_18/normal.jpg
931,male,18,mask,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask4.jpg
932,male,57,mask,1,/opt/ml/input/data/train/images/003516_male_Asian_57/mask1.jpg
933,male,57,incorrect,7,/opt/ml/input/data/train/images/003516_male_Asian_57/incorrect_mask.jpg
934,male,57,mask,1,/opt/ml/input/data/train/images/003516_male_Asian_57/mask3.jpg
935,male,57,mask,1,/opt/ml/input/data/train/images/003516_male_Asian_57/mask5.jpg
936,male,57,mask,1,/opt/ml/input/data/train/images/003516_male_Asian_57/mask2.jpg
937,male,57,normal,13,/opt/ml/input/data/train/images/003516_male_Asian_57/normal.jpg
938,male,57,mask,1,/opt/ml/input/data/train/images/003516_male_Asian_57/mask4.jpg
939,female,42,mask,4,/opt/ml/input/data/train/images/001763_female_Asian_42/mask1.jpg
940,female,42,incorrect,10,/opt/ml/input/data/train/images/001763_female_Asian_42/incorrect_mask.jpg
941,female,42,mask,4,/opt/ml/input/data/train/images/001763_female_Asian_42/mask3.jpg
942,female,42,mask,4,/opt/ml/input/data/train/images/001763_female_Asian_42/mask5.jpg
943,female,42,mask,4,/opt/ml/input/data/train/images/001763_female_Asian_42/mask2.jpg
944,female,42,normal,16,/opt/ml/input/data/train/images/001763_female_Asian_42/normal.jpg
945,female,42,mask,4,/opt/ml/input/data/train/images/001763_female_Asian_42/mask4.jpg
946,male,54,mask,1,/opt/ml/input/data/train/images/003408_male_Asian_54/mask1.jpg
947,male,54,incorrect,7,/opt/ml/input/data/train/images/003408_male_Asian_54/incorrect_mask.jpg
948,male,54,mask,1,/opt/ml/input/data/train/images/003408_male_Asian_54/mask3.jpg
949,male,54,mask,1,/opt/ml/input/data/train/images/003408_male_Asian_54/mask5.jpg
950,male,54,mask,1,/opt/ml/input/data/train/images/003408_male_Asian_54/mask2.jpg
951,male,54,normal,13,/opt/ml/input/data/train/images/003408_male_Asian_54/normal.jpg
952,male,54,mask,1,/opt/ml/input/data/train/images/003408_male_Asian_54/mask4.jpg
953,female,35,mask,4,/opt/ml/input/data/train/images/001721_female_Asian_35/mask1.jpg
954,female,35,incorrect,10,/opt/ml/input/data/train/images/001721_female_Asian_35/incorrect_mask.jpg
955,female,35,mask,4,/opt/ml/input/data/train/images/001721_female_Asian_35/mask3.jpg
956,female,35,mask,4,/opt/ml/input/data/train/images/001721_female_Asian_35/mask5.jpg
957,female,35,mask,4,/opt/ml/input/data/train/images/001721_female_Asian_35/mask2.jpg
958,female,35,normal,16,/opt/ml/input/data/train/images/001721_female_Asian_35/normal.jpg
959,female,35,mask,4,/opt/ml/input/data/train/images/001721_female_Asian_35/mask4.jpg
960,female,20,mask,3,/opt/ml/input/data/train/images/003053_female_Asian_20/mask1.jpg
961,female,20,incorrect,9,/opt/ml/input/data/train/images/003053_female_Asian_20/incorrect_mask.jpg
962,female,20,mask,3,/opt/ml/input/data/train/images/003053_female_Asian_20/mask3.jpg
963,female,20,mask,3,/opt/ml/input/data/train/images/003053_female_Asian_20/mask5.jpg
964,female,20,mask,3,/opt/ml/input/data/train/images/003053_female_Asian_20/mask2.jpg
965,female,20,normal,15,/opt/ml/input/data/train/images/003053_female_Asian_20/normal.jpg
966,female,20,mask,3,/opt/ml/input/data/train/images/003053_female_Asian_20/mask4.jpg
967,female,25,mask,3,/opt/ml/input/data/train/images/001524_female_Asian_25/mask1.jpg
968,female,25,incorrect,9,/opt/ml/input/data/train/images/001524_female_Asian_25/incorrect_mask.jpg
969,female,25,mask,3,/opt/ml/input/data/train/images/001524_female_Asian_25/mask3.jpg
970,female,25,mask,3,/opt/ml/input/data/train/images/001524_female_Asian_25/mask5.jpg
971,female,25,mask,3,/opt/ml/input/data/train/images/001524_female_Asian_25/mask2.jpg
972,female,25,normal,15,/opt/ml/input/data/train/images/001524_female_Asian_25/normal.jpg
973,female,25,mask,3,/opt/ml/input/data/train/images/001524_female_Asian_25/mask4.jpg
974,female,20,mask,3,/opt/ml/input/data/train/images/001302_female_Asian_20/mask1.jpg
975,female,20,incorrect,9,/opt/ml/input/data/train/images/001302_female_Asian_20/incorrect_mask.jpg
976,female,20,mask,3,/opt/ml/input/data/train/images/001302_female_Asian_20/mask3.jpg
977,female,20,mask,3,/opt/ml/input/data/train/images/001302_female_Asian_20/mask5.jpg
978,female,20,mask,3,/opt/ml/input/data/train/images/001302_female_Asian_20/mask2.jpg
979,female,20,normal,15,/opt/ml/input/data/train/images/001302_female_Asian_20/normal.jpg
980,female,20,mask,3,/opt/ml/input/data/train/images/001302_female_Asian_20/mask4.jpg
981,female,57,mask,4,/opt/ml/input/data/train/images/000631_female_Asian_57/mask1.jpg
982,female,57,incorrect,10,/opt/ml/input/data/train/images/000631_female_Asian_57/incorrect_mask.jpg
983,female,57,mask,4,/opt/ml/input/data/train/images/000631_female_Asian_57/mask3.jpg
984,female,57,mask,4,/opt/ml/input/data/train/images/000631_female_Asian_57/mask5.jpg
985,female,57,mask,4,/opt/ml/input/data/train/images/000631_female_Asian_57/mask2.jpg
986,female,57,normal,16,/opt/ml/input/data/train/images/000631_female_Asian_57/normal.jpg
987,female,57,mask,4,/opt/ml/input/data/train/images/000631_female_Asian_57/mask4.jpg
988,female,58,mask,4,/opt/ml/input/data/train/images/005030_female_Asian_58/mask1.jpg
989,female,58,incorrect,10,/opt/ml/input/data/train/images/005030_female_Asian_58/incorrect_mask.jpg
990,female,58,mask,4,/opt/ml/input/data/train/images/005030_female_Asian_58/mask3.jpg
991,female,58,mask,4,/opt/ml/input/data/train/images/005030_female_Asian_58/mask5.jpg
992,female,58,mask,4,/opt/ml/input/data/train/images/005030_female_Asian_58/mask2.jpg
993,female,58,normal,16,/opt/ml/input/data/train/images/005030_female_Asian_58/normal.jpg
994,female,58,mask,4,/opt/ml/input/data/train/images/005030_female_Asian_58/mask4.jpg
995,male,19,mask,0,/opt/ml/input/data/train/images/006596_male_Asian_19/mask1.jpg
996,male,19,incorrect,6,/opt/ml/input/data/train/images/006596_male_Asian_19/incorrect_mask.jpg
997,male,19,mask,0,/opt/ml/input/data/train/images/006596_male_Asian_19/mask3.jpg
998,male,19,mask,0,/opt/ml/input/data/train/images/006596_male_Asian_19/mask5.jpg
999,male,19,mask,0,/opt/ml/input/data/train/images/006596_male_Asian_19/mask2.jpg
1000,male,19,normal,12,/opt/ml/input/data/train/images/006596_male_Asian_19/normal.jpg
1001,male,19,mask,0,/opt/ml/input/data/train/images/006596_male_Asian_19/mask4.jpg
1002,male,38,mask,1,/opt/ml/input/data/train/images/001755_male_Asian_38/mask1.jpg
1003,male,38,incorrect,7,/opt/ml/input/data/train/images/001755_male_Asian_38/incorrect_mask.jpg
1004,male,38,mask,1,/opt/ml/input/data/train/images/001755_male_Asian_38/mask3.jpg
1005,male,38,mask,1,/opt/ml/input/data/train/images/001755_male_Asian_38/mask5.jpg
1006,male,38,mask,1,/opt/ml/input/data/train/images/001755_male_Asian_38/mask2.jpg
1007,male,38,normal,13,/opt/ml/input/data/train/images/001755_male_Asian_38/normal.jpg
1008,male,38,mask,1,/opt/ml/input/data/train/images/001755_male_Asian_38/mask4.jpg
1009,female,54,mask,4,/opt/ml/input/data/train/images/000816_female_Asian_54/mask1.jpg
1010,female,54,incorrect,10,/opt/ml/input/data/train/images/000816_female_Asian_54/incorrect_mask.jpg
1011,female,54,mask,4,/opt/ml/input/data/train/images/000816_female_Asian_54/mask3.jpg
1012,female,54,mask,4,/opt/ml/input/data/train/images/000816_female_Asian_54/mask5.jpg
1013,female,54,mask,4,/opt/ml/input/data/train/images/000816_female_Asian_54/mask2.jpg
1014,female,54,normal,16,/opt/ml/input/data/train/images/000816_female_Asian_54/normal.jpg
1015,female,54,mask,4,/opt/ml/input/data/train/images/000816_female_Asian_54/mask4.jpg
1016,male,37,mask,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask1.jpg
1017,male,37,incorrect,7,/opt/ml/input/data/train/images/001705_male_Asian_37/incorrect_mask.jpg
1018,male,37,mask,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask3.jpg
1019,male,37,mask,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask5.jpg
1020,male,37,mask,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask2.jpg
1021,male,37,normal,13,/opt/ml/input/data/train/images/001705_male_Asian_37/normal.jpg
1022,male,37,mask,1,/opt/ml/input/data/train/images/001705_male_Asian_37/mask4.jpg
1023,female,25,mask,3,/opt/ml/input/data/train/images/001066_female_Asian_25/mask1.jpg
1024,female,25,incorrect,9,/opt/ml/input/data/train/images/001066_female_Asian_25/incorrect_mask.jpg
1025,female,25,mask,3,/opt/ml/input/data/train/images/001066_female_Asian_25/mask3.jpg
1026,female,25,mask,3,/opt/ml/input/data/train/images/001066_female_Asian_25/mask5.jpg
1027,female,25,mask,3,/opt/ml/input/data/train/images/001066_female_Asian_25/mask2.jpg
1028,female,25,normal,15,/opt/ml/input/data/train/images/001066_female_Asian_25/normal.jpg
1029,female,25,mask,3,/opt/ml/input/data/train/images/001066_female_Asian_25/mask4.jpg
1030,female,24,mask,3,/opt/ml/input/data/train/images/001548_female_Asian_24/mask1.jpg
1031,female,24,incorrect,9,/opt/ml/input/data/train/images/001548_female_Asian_24/incorrect_mask.jpg
1032,female,24,mask,3,/opt/ml/input/data/train/images/001548_female_Asian_24/mask3.jpg
1033,female,24,mask,3,/opt/ml/input/data/train/images/001548_female_Asian_24/mask5.jpg
1034,female,24,mask,3,/opt/ml/input/data/train/images/001548_female_Asian_24/mask2.jpg
1035,female,24,normal,15,/opt/ml/input/data/train/images/001548_female_Asian_24/normal.jpg
1036,female,24,mask,3,/opt/ml/input/data/train/images/001548_female_Asian_24/mask4.jpg
1037,female,19,mask,3,/opt/ml/input/data/train/images/003279_female_Asian_19/mask1.jpg
1038,female,19,incorrect,9,/opt/ml/input/data/train/images/003279_female_Asian_19/incorrect_mask.jpg
1039,female,19,mask,3,/opt/ml/input/data/train/images/003279_female_Asian_19/mask3.jpg
1040,female,19,mask,3,/opt/ml/input/data/train/images/003279_female_Asian_19/mask5.jpg
1041,female,19,mask,3,/opt/ml/input/data/train/images/003279_female_Asian_19/mask2.jpg
1042,female,19,normal,15,/opt/ml/input/data/train/images/003279_female_Asian_19/normal.jpg
1043,female,19,mask,3,/opt/ml/input/data/train/images/003279_female_Asian_19/mask4.jpg
1044,female,52,mask,4,/opt/ml/input/data/train/images/003757_female_Asian_52/mask1.jpg
1045,female,52,incorrect,10,/opt/ml/input/data/train/images/003757_female_Asian_52/incorrect_mask.jpg
1046,female,52,mask,4,/opt/ml/input/data/train/images/003757_female_Asian_52/mask3.jpg
1047,female,52,mask,4,/opt/ml/input/data/train/images/003757_female_Asian_52/mask5.jpg
1048,female,52,mask,4,/opt/ml/input/data/train/images/003757_female_Asian_52/mask2.jpg
1049,female,52,normal,16,/opt/ml/input/data/train/images/003757_female_Asian_52/normal.jpg
1050,female,52,mask,4,/opt/ml/input/data/train/images/003757_female_Asian_52/mask4.jpg
1051,male,60,mask,2,/opt/ml/input/data/train/images/001568_male_Asian_60/mask1.jpg
1052,male,60,incorrect,8,/opt/ml/input/data/train/images/001568_male_Asian_60/incorrect_mask.jpg
1053,male,60,mask,2,/opt/ml/input/data/train/images/001568_male_Asian_60/mask3.jpg
1054,male,60,mask,2,/opt/ml/input/data/train/images/001568_male_Asian_60/mask5.jpg
1055,male,60,mask,2,/opt/ml/input/data/train/images/001568_male_Asian_60/mask2.jpg
1056,male,60,normal,14,/opt/ml/input/data/train/images/001568_male_Asian_60/normal.jpg
1057,male,60,mask,2,/opt/ml/input/data/train/images/001568_male_Asian_60/mask4.jpg
1058,female,20,mask,3,/opt/ml/input/data/train/images/003148_female_Asian_20/mask1.jpg
1059,female,20,incorrect,9,/opt/ml/input/data/train/images/003148_female_Asian_20/incorrect_mask.jpg
1060,female,20,mask,3,/opt/ml/input/data/train/images/003148_female_Asian_20/mask3.jpg
1061,female,20,mask,3,/opt/ml/input/data/train/images/003148_female_Asian_20/mask5.jpg
1062,female,20,mask,3,/opt/ml/input/data/train/images/003148_female_Asian_20/mask2.jpg
1063,female,20,normal,15,/opt/ml/input/data/train/images/003148_female_Asian_20/normal.jpg
1064,female,20,mask,3,/opt/ml/input/data/train/images/003148_female_Asian_20/mask4.jpg
1065,female,58,mask,4,/opt/ml/input/data/train/images/000014_female_Asian_58/mask1.jpg
1066,female,58,incorrect,10,/opt/ml/input/data/train/images/000014_female_Asian_58/incorrect_mask.jpg
1067,female,58,mask,4,/opt/ml/input/data/train/images/000014_female_Asian_58/mask3.jpg
1068,female,58,mask,4,/opt/ml/input/data/train/images/000014_female_Asian_58/mask5.jpg
1069,female,58,mask,4,/opt/ml/input/data/train/images/000014_female_Asian_58/mask2.jpg
1070,female,58,normal,16,/opt/ml/input/data/train/images/000014_female_Asian_58/normal.jpg
1071,female,58,mask,4,/opt/ml/input/data/train/images/000014_female_Asian_58/mask4.jpg
1072,male,52,mask,1,/opt/ml/input/data/train/images/000590_male_Asian_52/mask1.jpg
1073,male,52,incorrect,7,/opt/ml/input/data/train/images/000590_male_Asian_52/incorrect_mask.jpg
1074,male,52,mask,1,/opt/ml/input/data/train/images/000590_male_Asian_52/mask3.jpg
1075,male,52,mask,1,/opt/ml/input/data/train/images/000590_male_Asian_52/mask5.jpg
1076,male,52,mask,1,/opt/ml/input/data/train/images/000590_male_Asian_52/mask2.jpg
1077,male,52,normal,13,/opt/ml/input/data/train/images/000590_male_Asian_52/normal.jpg
1078,male,52,mask,1,/opt/ml/input/data/train/images/000590_male_Asian_52/mask4.jpg
1079,male,20,mask,0,/opt/ml/input/data/train/images/005261_male_Asian_20/mask1.jpg
1080,male,20,incorrect,6,/opt/ml/input/data/train/images/005261_male_Asian_20/incorrect_mask.jpg
1081,male,20,mask,0,/opt/ml/input/data/train/images/005261_male_Asian_20/mask3.jpg
1082,male,20,mask,0,/opt/ml/input/data/train/images/005261_male_Asian_20/mask5.jpg
1083,male,20,mask,0,/opt/ml/input/data/train/images/005261_male_Asian_20/mask2.jpg
1084,male,20,normal,12,/opt/ml/input/data/train/images/005261_male_Asian_20/normal.jpg
1085,male,20,mask,0,/opt/ml/input/data/train/images/005261_male_Asian_20/mask4.jpg
1086,male,19,mask,0,/opt/ml/input/data/train/images/006210_male_Asian_19/mask1.jpg
1087,male,19,incorrect,6,/opt/ml/input/data/train/images/006210_male_Asian_19/incorrect_mask.jpg
1088,male,19,mask,0,/opt/ml/input/data/train/images/006210_male_Asian_19/mask3.jpg
1089,male,19,mask,0,/opt/ml/input/data/train/images/006210_male_Asian_19/mask5.jpg
1090,male,19,mask,0,/opt/ml/input/data/train/images/006210_male_Asian_19/mask2.jpg
1091,male,19,normal,12,/opt/ml/input/data/train/images/006210_male_Asian_19/normal.jpg
1092,male,19,mask,0,/opt/ml/input/data/train/images/006210_male_Asian_19/mask4.jpg
1093,female,20,mask,3,/opt/ml/input/data/train/images/003295_female_Asian_20/mask1.jpg
1094,female,20,incorrect,9,/opt/ml/input/data/train/images/003295_female_Asian_20/incorrect_mask.jpg
1095,female,20,mask,3,/opt/ml/input/data/train/images/003295_female_Asian_20/mask3.jpg
1096,female,20,mask,3,/opt/ml/input/data/train/images/003295_female_Asian_20/mask5.jpg
1097,female,20,mask,3,/opt/ml/input/data/train/images/003295_female_Asian_20/mask2.jpg
1098,female,20,normal,15,/opt/ml/input/data/train/images/003295_female_Asian_20/normal.jpg
1099,female,20,mask,3,/opt/ml/input/data/train/images/003295_female_Asian_20/mask4.jpg
1100,male,30,mask,1,/opt/ml/input/data/train/images/005138_male_Asian_30/mask1.jpg
